season,episode,dialog,num_words,speaker
7,3,And Miztva Bar next door.,5,Robin
7,3,And my dress. And your dress. You put a dress at one point.,13,Lily
7,3,"Ok, you know what, it's good. I'll be a father, and I want to be the kind of man that my child can watch. Therefore, new resolution... I will never drunk! I'm serious!",33,Marshall
7,3,"Children, this is not your Uncle Marshall was a problem with the drink. But every time he was a good resolution, we knew about that...",25,Ted (2030)
7,3,I've done it again!,4,Marshall
7,3,But I lost a bit in the story.,8,Ted (2030)
7,3,What happened to your leg?,5,Lily
7,3,"Oh, nothing. I must have coffee with Nora. She is still angry, so I need some &quot;sympathy points&quot;. She loves musicals, so I'll tell him that I fell off stage during a performance of &quot;Man of La Mancha.&quot; What do you think?",42,Barney
7,3,Lose the cast.,3,Ted
7,3,A one-man show... I love it!,6,Barney
7,3,Let us be clear... this woman is angry against you because you lied to him. So your solution is to claim that you broke your leg?,26,Lily
7,3,"You're right. A cervical neck brace! Thank you, Lil. I should have to talk to you soon. I trained all day with these crutches and one who has left in my hall is likely to need it.",37,Barney
7,3,"Well, I have good news. As you know, I recently decided to start out and see the girls.",18,Ted
7,3,Is this you?,3,Woman
7,3,"Uh, yes. Salvation. I'm Ted.",5,Ted
7,3,Hi.,1,Woman
7,3,"That's great, Ted.",3,Lily
7,3,It was a completely random moment. The kind that you can create yourself... At least I thought.,17,Ted
7,3,"Oh, no. How have I landed on it? Salvation. Ted Mosby.  I plead guilty. Salvation. Ted Mosby.  It's embarrassing. I will be on the cover of &quot;An egg on my face&quot; magazine. But I'm not. I'm on the cover of that one. Salvation. Ted Mosby.",45,Ted
7,3,"completely random 16 times in one day, and 16 of these, 10 were single. Of these 10, seven have loved what they saw. Of these seven, four were women. And these four, two have given me their real number. And I go with both.",44,Ted
7,3,"Guys, this is Garrison Cootes.",5,Marshall
7,3,"Children, Garrison Cootes was a major partner of Honeywell &amp; Cootes. One of the largest environmental law firms in the United States.Marshall would have given anything to work there.",29,Ted (2030)
7,3,"If I did not work, I could finish... in kind, a Taco Belle somewhere. And nobody wants that. Unless you want to do this, like this you would have free tacos, since you are my friends. But now I need you all calmiez!  Hello.",44,Marshall
7,3,"Marshall, it's Garrison Cootes. Sorry for not having reminded you earlier but I was stuck. What's funny, because I'm literally stuck in a swamp. Well, anyway, here I am trying to collect some samples for this trial on the pollution that we are working.",44,Garrison
7,3,I love the work you do.,6,Marshall
7,3,It's a...,2,Garrison
7,3,"No, I mean it.",4,Marshall
7,3,"No, no, there is a crocodile a few meters from me. So I'll just ignore the warm urine running down my leg right now, and tell you that we are very interested in your case.",35,Garrison
7,3,He's interested!,2,Marshall
7,3,"Obviously, we need to do some sort of verification purpose, you see, an investigation of crime and a Google search, but if nothing seems wrong to us, it takes you.",30,Garrison
7,3,"It's fantastic, Mr Cootes!",4,Marshall
7,3,"Well, I'm going. It's very funny because in fact I really have run away.",14,Garrison
7,3,The crocodile you saw?,4,Marshall
7,3,"He is coming, yes.",4,Garrison
7,3,"The next night, Barney and Nora saw each other for a coffee.Fortunately, without the neck brace ridiculous.",17,Ted (2030)
7,3,"Hi Nora, thank you for coming.",6,Barney
7,3,What happened to your neck?,5,Nora
7,3,"My naked...? Oh, that's nothing. I was playing in a One Man Show at Fiddler. There was this scene...",19,Barney
7,3,"Wow, this one has a beautiful chest.",7,Nora
7,3,"What? Where? Oh, and sh1t.",5,turning
7,3,Breasts...,1,Nora
7,3,"Wait, Nora, waiting... No, please. I'm sorry.",7,Barney
7,3,What is wrong with you? What kind of people need to lie like that?,14,Nora
7,3,"Someone who likes you, really. And suspicious, and probably accurately you do it over more later, and therefore he feels the need... I'm sorry, you spoke of this fantastic pair of tits, right? Because I seek, and I do not see them.",42,Barney
7,3,"I just had two rencards following. With two adorable girls, four cappuccinos and wait... (2 minutes later...) I do not know which was the best. Here are the girls",29,Ted
7,3,Wait a minute. You're going to handle two girls at once? You do not think you should pick one before it gets too serious?,24,Lily
7,3,Define &quot;serious&quot;.,2,Ted
7,3,"Well, it's complicated. I think it would be when you have expectations, emotional involvement...",14,Lily
7,3,"Third base. Seriously, third base.",5,Marshall
7,3,So I can go to the second two with no problem?,11,Ted
7,3,Treat yourself my friend. Treat yourself. Oh no.,8,Marshall
7,3,"Since Mr. Cootes had mentioned the investigation, Marshall ran through internet. The majority of what he found was touching, seeing truly extraordinary, until...",23,Ted (2030)
7,3,Poor. This is very bad.,5,Marshall
7,3,"Thank you, Stacy. Wesleyan has a cafeteria. Thank you to the generous donation of... Marshall arrives on camera, naked.",19,Girl
7,3,Oh! Oh! Someone there mentioned generous donation? I'm Marshall Eriksen. But you can call me Biercules!,16,Marshall
7,3,"Well, it could be anyone. And thin, I had forgotten this story Biercules.Who made this site first?",17,Lily
7,3,Pete Durkenson.,2,Marshall
7,3,Of course.,2,Ted
7,3,This is the guy who convinced you to run around campus naked?,12,Robin
7,3,"I wanted to join a club that I left three days later, because the clubs are stupid and elitist. And I also discovered that it was not a club.",29,Marshall
7,3,"Oh my God. This is huge! I am invited to the Ball of Architects, the annual gala honoring the greatest architects of the city. Oh no. You guys see the problem?",31,Ted
7,3,This is an annual gala that honors the greatest architects of the city?,13,Robin
7,3,"Robin, this is the biggest celebrity event of the year. In taking a girl at the ball, man, you reached third base. Whatever the girl I invite, it will be the steady girlfriend of Ted Mosby by the end of the evening. Ok, we stop to sit between two chairs. Robin, bring me my notebook. It's time to make lists of pros and cons.",64,Ted
7,3,And the children they loved.,5,Ted (2030)
7,3,Let me clarify something for you. I do not date guys who lie to me.,15,Nora
7,3,"Okay, I did not know. Mea culpa. So, from now, more lies. I never lie to you. I'm serious. Ask me anything.",22,Barney
7,3,OK Have you ever managed to get in bed with a woman that you lied?,15,Nora
7,3,Have I ever... If I'm totally honest... Yes.,8,Barney
7,3,More than once?,3,Nora
7,3,"More than once... Wow, this is... I guess if we... so, technically, there were a number of times I've lied to a woman to sleep with her.",27,Barney
7,3,They were worth what?,4,Nora
7,3,"Nine or ten for most. There has been a 4 once. It was an easy girl.But, Nora, after that, I had to flee so fast. Honesty is good.",28,Barney
7,3,What was the lie?,4,Nora
7,3,You want me to tell all the lies I have told to put a woman in my bed?,18,Barney
7,3,A bed or any other place where you're sent into the air.,12,Nora
7,3,You are good.,3,Barney
7,3,"Pete, Pete. Hey!",3,Marshall
7,3,"Biercules! Come here, man.",4,Pete
7,3,"Hey, I tried to call you all night.",8,Marshall
7,3,"My God, sorry. I should have responded but it was Thursday night.",12,Pete
7,3,It is Sunday.,3,Marshall
7,3,And you know what that means. &quot;Edward bottles with money&quot;!,10,Pete
7,3,"Children, Edward bottles for money is a game that involves taping two bottles of liquor at the base of the hands. The goal is to finish the two bottles. Oh my God, why am I telling you this? Good move.",40,Ted (2030)
7,3,"Ok, you know this old video of me?",8,Marshall
7,3,I watch it every day.,5,Pete
7,3,You have to take away the internet. Genre immediately.,9,Marshall
7,3,There are two ways for me to do it,9,Pete
7,3,"Yes, both are non-negotiable refusal.",5,Marshall
7,3,"So, I'm sorry we could not handle together. But if you'll excuse me, I'm in the middle of the game &quot;to Edward bottles of money,&quot; and the competition is raised.",30,Pete
7,3,Who are you playing anyway?,5,Marshall
7,3,Just myself.,2,Pete
7,3,"Meanwhile, Barney continued to list every lie he used to sleep.",11,Ted (2030)
7,3,"I do not have time to explain how I got there. I just need someone to suck the poison. The surgeon gave me a new face, darling. You realize that I am alive? My name is David Beckham. If I castais only the white swan, is the role for you. No, I am a lesbian. What I wear is just very realistic.",62,Barney
7,3,"Ok, let's move. What was the worst? The best of the worst? The cream of the crop?",17,Nora
7,3,"Oh, once I am the soul man. There was this pretty girl who only go out with black.",18,Barney
7,3,"Barney! Oh no, I knew it.",6,Woman
7,3,I can not choose. They are both extraordinary.,8,Ted
7,3,"If architects had only two bullets, eh Ted?",8,Robin
7,3,"I knew it. Ted, left or right?",7,Lily
7,3,"Yes, yes, good idea. Let fate decide? I will choose the left.",12,Ted
7,3,Just called one of the two.,6,slapping him
7,3,"Ted, to your heart, you know that you love one more than the other.Believe me, takes the other.",18,Robin
7,3,"Uh, I have perhaps not been clear is the... Robin Ball Architects.This event is a very hip.",17,Ted
7,3,"Ok, name one celebrity who will be there.",8,Robin
7,3,Lenny Kravitz.,2,Ted
7,3,Lenny Kravitz will be there?,5,Robin
7,3,Yes. He is there every year. And it's a rock star.,11,Ted
7,3,"You know, Ted, in hindsight, it is too early to choose between these two girls. Takes a friend. Like, I dunno, maybe a friend who has a poster of Lenny Kravitz on his wall, and may or may not have dated this post and transported from his high school...",49,Robin
7,3,This list of pros and cons leads to nothing. I need a color scale.,14,Ted
7,3,Scale of colors!,3,Lily and Robin
7,3,"And the children, we really sang.",6,Ted (2030)
7,3,"Pete, please. I am unemployed. I have a huge mortgage. A baby arriving. And I'm about to lose a job that I really need because of a drunken video of 15 years ago.",33,Marshall
7,3,"Ugh, you mean? Biercules, what's going on? Looks like you're another person. The guy in this video was cool. It had potential. It could have been president of a club one day.",32,Pete
7,3,There is no club.,4,Marshall
7,3,There he is just a troublemaker.,6,Pete
7,3,"It's not that I want to be a troublemaker. Fair, I must be one. I'll be a dad. You have children one day, you will understand.",26,Marshall
7,3,"Dude, I have 4 children.",5,Pete
7,3,"Pete, please, remove the video.",5,Marshall
7,3,"Ok, Biercules, I will remove it. If... you can beat me to the game of my choice.",17,Pete
7,3,Oh no.,2,Marshall
7,3,"And I choose the beautiful game, the sweet science...",9,Pete
7,3,"Pete, please, I'm tired...",4,Marshall
7,3,The sport of kings...,4,Pete
7,3,I do not want to play Edward bottles money.,9,Marshall
7,3,"I was going to the darts, but it's Edward bottles to money!",12,Pete
7,3,"And that made all the lies related to space. Let the world of sports. Oh wait, I forgot for a space",21,Barney
7,3,"Okay, Barney, I have things to work tomorrow at 8 am which means I have just enough time to spend 11h in my shower to wash away all that.",29,Nora
7,3,"So that was cool. I can remember, or...?",8,Barney
7,3,"Barney, you're funny, beautiful, and really nice. But you are also a sociopath.",13,Nora
7,3,"Well, I count three for and one against.",8,Barney
7,3,How can you still believe you have a chance with me?,11,Nora
7,3,"Because you are sat here all night. You could leave, but you did not. Listen, Nora, these lies, it was the old me. But I swear I try to change.You... make me want to change.",35,Barney
7,3,How I know this is not a lie?,8,Nora
7,3,I will prove it. I'll show you how much I'm serious. I will not leave this restaurant as I have not got a second date with you.,27,Barney
7,3,Goodbye Barney.,2,Nora
7,3,I do not laugh. It is a restaurant 24h/24. I will stay forever if necessary. And I will. Just water for me please.,23,Barney
7,3,"Ok, so the red bar indicates the level of attractiveness, blue, intellectual stimulation, green, emotional connection, yellow, compatibility aspirations of life, and purple, so she tried to pay or not.",30,Ted
7,3,"Well, it looks like Jessica wins in the first four categories.",11,Lily
7,3,Do not fight in...,4,Ted
7,3,"Oh, that? It's nothing. It cost me three months' rent, and uh, I have never worn because I bought it for a big party to which you would have asked what did not happen. But, you know what? Do not feel guilty.",42,Robin
7,3,What big event?,3,Ted
7,3,This thing with your uncle.,5,Robin
7,3,"His funeral? It fell into the water, he emerged miraculously from his coma.",13,Ted
7,3,And I forgive you. Now I can have my place and meet Lenny Kravitz?,14,Robin
7,3,I've done it again!,4,Marshall
7,3,"Oh, dear. You're still drunk. I can not believe that I made the bet.",14,Lily
7,3,"Just to be clear, &quot;I've done it again!&quot;... Am not referring to my current state of inebriation.",17,Marshall
7,3,What does it therefore reference?,5,Lily
7,3,"My name is Marshall Eriksen. I'm 33 and if my potential future employer, Garrison Cootes, look at this... Prostrate to Biercules!",21,Marshall
7,3,Well... it could be anyone...,5,Lily
7,3,"Oh, God...",2,Pete
7,3,"Pete, it's Lily Aldrin. I'll be brief. You're going out this video of Marshall. You know why? Because I am friends with three girls with whom you came to school, and girls say it all together. Every small detail.Huh. So... tick, tick... Pete so goes the clock in the little dick.",51,Lily
7,3,Pete has a small dick?,5,Ted
7,3,"I have no idea. Well, what do you take?",9,Lily
7,3,It had to happen eventually. I tried so hard to suppress my... &quot;side-idiot-who-is-not-care-for nothing&quot; he rebelled and has struggled!,19,Marshall
7,3,It's for sure!,3,Robin
7,3,Look at me! I am a windmill!,7,Marshall's voice
7,3,"Who do I crazy? I'm not ready to be a father. I thought I was, but it's like... My father never did such things, you know?",26,Marshall
7,3,"But if he did, you would love all the same. And to be honest, you do not love to come across a video of him running down the street naked shouting, &quot;Hey, Marshall, look at me! I have a stalactite on the head! &quot;",44,Lily
7,3,Oh! Hi guys! Oh! My neck! Uh... oh! Hey! Look at this!,12,Barney
7,3,"Barney, what are you doing here?",6,Robin
7,3,"Oh, I told Nora that I would not leave until I have no second appointment, and I intend to do. I am here since 9 o'clock. I still need another minute. Say I'm crazy, but I'll stay here as long as it will not be returned.",46,Barney
7,3,"That's what I want. Barney's feelings for Nora, I want to feel again. I do not want to choose between two girls. I want to be completely baba one of the two.",32,Ted
7,3,"Yes, the stupid thing that makes us turn the head, pretty cool.",12,Lily
7,3,"It's not bad. Also, for posterity, a statement drunk guy! I would not drink again.",15,Marshall
7,3,And of course...,3,Ted (2030)
7,3,Carpet Biercules! Yeah!,3,Marshall
7,3,"But again, I digress.",4,Ted (2030)
7,3,Hello?,1,Marshall
7,3,Marshall! Garrison Cootes.,3,Garrison
7,3,"Yes, Mr Cootes. How are you?",6,Marshall
7,3,"I wanted you to know we had conducted our inquiries, and there is something annoying.",15,Garrison
7,3,"Sir, the fact is that...",5,Marshall
7,3,"The rainbow in this sample is definitely related to chemical plants. Ok, I... Skip a line... We love you! It takes you.",22,Garrison
7,3,"It's fantastic. Thank you, Mr Cootes.",6,Marshall
7,3,"Well, nothing. Oh, and when you're in the office, try to wear something Biercules. Ok? Wow, that was a big snake.",21,Garrison
7,3,"Oh, there was a snake in the swamp?",8,Marshall
7,3,"No, I was talking about your pen1s. See you tomorrow.",10,Garrison
7,3,I got the job.,4,Marshall
7,3,Yes!,1,Lily
7,3,And I think my boss is already sexually harassing me. But he saw the video and he does not care!,20,Marshall
7,3,Saw what? Maybe the video is not so bad after all.,11,Lily
7,3,Yes. Hello?,2,Marshall
7,3,"Hey Marshall, I'm Pete Durkenson. We all went to Wesleyan.",10,Pete
7,3,"Yes, no, I know. Pete, we drank together yesterday.",9,Marshall
7,3,"Absolutely, now, the message from Lily makes sense. Listen, do not worry Bro ', I remove the video.",18,Pete
7,3,You know what? Let her.,5,Marshall
7,3,"As you wish, Biercules.  Scalpel.",5,Pete
7,3,You know what? That's good. I want my children to see every part of me.,15,Marshall
7,3,Yes. Even the side where you route the East Village naked.,11,Lily
7,3,I will remember Pete.,4,Marshall
7,3,It's a good idea.,4,Lily
7,3,"That night, I brought Robin Bal.",6,Ted (2030)
7,3,Thanks for taking me.,4,Robin
7,3,"The pleasure is mine. And you know, you might find it interesting.Some of these guys represent the history of New York.",21,Ted
7,3,"Yes, yes. Where is Lenny Kravitz?",6,Robin
7,3,"Right there. Leonard Kravitz, world-renowned architect. This guy is a star. He will make his famous reading of 90 minutes on the beams.",23,Ted
7,3,"Well, great. I'll go find one myself and hang myself.",10,Robin
7,3,Ok,1,Ted
7,3,"Children, you can not control when falling in love. It does not take days to think about. When this happens, you know quickly and with absolute certainty. I had forgotten. But reminded myself it was going.",36,Ted (2030)
7,3,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,4,1) Somebody stole a very expensive bottle of wine from my office...,12,Two things
7,4,&quot;Patient selflessly tried to help a friend in need.&quot;,9,Maybe you should write on your little chart there
7,4,"When you know better, you do better.",7,and I keep telling you
7,4,"Hi, I know this is crazy, but I saw you on the subway, and I knew we were meant to be.",21,and leave the following message
7,4,"Marshall and Lily were supposed to go to the zoo-- okay, it all ties together, I swear. Now...",18,Here's how it happened
7,4,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,5,"<em>Kids, in October 2011, your Aunt Robin was in therapy. And against all logic, it was actually going well.</em>",19,<strong>Narrator</strong>
7,5,<em>And that might have been the end of it.,9,<strong>Narrator</strong>
7,5,"And <em>so Robin and Kevin had breakfast alone, side by side every day that week.",15,<strong>Narrator</strong>
7,5,Yeah...,1,<strong>All</strong>
7,5,Yeah...,1,<strong>All</strong>
7,5,"Hi, sweetie.",2,<strong>Nora</strong>
7,5,00 a.m. sharp Intro to Architecture is going on a field trip!,12,but tomorrow at 9
7,5,45.,1,it's 9
7,5,who's thinking about a career in architecture?,7,Show of hands
7,5,"<em>That morning, Marshall's firm was getting the settlement offer from Gruber Pharmaceuticals, and Marshall couldn't wait to see the teddy</em> <em>bear turn into an Ewok.</em>",25,<strong>Narrator</strong>
7,5,"<em>Kids, I</em> <em>was wandering the city with 25 Intro to Architecture students when your Uncle Barney came to my rescue.</em>",20,<strong>Narrator</strong>
7,5,"those born before, and those born after May 25, 1973",10,Ewoks split <em>Star Wars</em> fandom into two camps
7,5,00.,1,I just want to remind you we have Dr. Sonya at 4
7,5,"$24,000 from a billion-dollar company.",5,We got our settlement offer today
7,5,"<em>Meanwhile, the worst field trip of all time was still trucking.</em>",11,<strong>Narrator</strong>
7,5,Ehhhh... it's creepy.,3,<strong>Both</strong>
7,5,Who thinks it's creepy to date your therapist?,8,show of hands
7,5,Wait a minute. Wait a minute.,6,<strong>Barney</strong>
7,5,"guys, girls, blacks, Asians, a German family.",7,just look at the sample
7,5,Another cake?!,2,<strong>Marshall</strong>
7,5,00,1,but it's 4
7,5,I got through to you. Oh!,6,(voice cracking)
7,5,<em>He became a deejay.</em>,4,<strong>Narrator</strong>
7,5,"<em>The next day, Marshall returned to Gruber Pharmaceuticals alone.</em>",9,<strong>Narrator</strong>
7,5,"<em>And kids, as we now know, they did.</em>",8,<strong>Narrator</strong>
7,5,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,6,"<em>By the fall of 2011, technology had taken a lot of the intrigue out of life.",16,<strong>Older Ted</strong>
7,6,Yeah. Yeah.,2,<strong>Marshall</strong>
7,6,Hm.,1,<strong>Others</strong>
7,6,<em>You guys are idiots!</em>,4,<strong>Barney</strong>
7,6,"<em>Okay, not completely dead.</em>",4,<strong>Narrator</strong>
7,6,There's something wrong with her.,5,<strong>Barney/Robin</strong>
7,6,We just sent you a picture of her from six months ago.,12,<strong>Barney</strong>
7,6,"her and the mini fridge on a hike, her and the mini fridge in wine country, here's the mini fridge meeting her parents...",23,she was engaged... to a mini fridge. And there's pictures
7,6,"When little Jack's not turning double plays, he's turning heads with this home run of an outfit!",17,<strong>Barney</strong>
7,6,"<em>Kids, at that moment, Kevin thought back to his earlier rule...</em>",11,<strong>Narrator</strong>
7,6,"<em>Oh, my God, I've lost the ability to talk to girls without the Internet.",14,<strong>Ted</strong>
7,6,Oh.,1,<strong>All</strong>
7,6,"Oh, yeah.",2,<strong>Robin</strong>
7,6,Apology accepted.,2,Lily &amp; Marshall</strong>
7,6,<em>But just as things started to go well with Janet McIntyre...</em>,11,<strong>Narrator</strong>
7,6,Sweet... mother... of God!,4,<strong>Both</strong>
7,6,Sweet... mother... of God.,4,<strong>Both</strong>
7,6,<em>Whoa.,1,<strong>Ted</strong>
7,6,"<em>Get it together, Mosby.</em>",4,<strong>Ted</strong>
7,6,<em>I gots to know!</em>,4,<strong>Ted</strong>
7,6,<em>I was freaked out. Why? 'Cause I had just discovered that Janet McIntyre was... amazing!,15,<strong>Narrator</strong>
7,6,"<em>And so the gender remained a secret, but Janet McIntyre's life no longer was.",14,<strong>Narrator</strong>
7,6,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,7,"<em>Kids, in the fall of 2011, all of my friends were in relationships.</em>",13,<strong>Narrator</strong>
7,7,"Hello again, my darlings.",4,(British accent)
7,7,"<em>So, later that night, Barney and Nora went skating.</em>",9,<strong>Narrator</strong>
7,7,"<em>Now, kids, for most guys, this would have meant the end of the date.",14,<strong>Narrator</strong>
7,7,Ted's nuts.,2,too
7,7,a board game!,3,And then it hit me
7,7,As Marshall explained the many,5,<strong>Narrator</strong>
7,7,"Good-bye, cruel world!",3,<strong>Man</strong>
7,7,Sure.,1,(whispers)
7,7,"<em>Now, Kevin, as a trained psychologist, knew the appropriate way to voice his displeasure.</em>",14,<strong>Narrator</strong>
7,7,"<em>Instead, he took a different approach.</em>",6,<strong>Narrator</strong>
7,7,<em>But then Marshall really started thinking about Kevin's theory.</em>,9,<strong>Narrator</strong>
7,7,♪ And then I don't feel ♪<br />,8,<strong>Loretta</strong>
7,7,What?!,1,(falsetto)
7,7,Bam! Top of the charts!,5,<strong>All</strong>
7,7,Oh... Uh-huh? Uh-huh?,3,<strong>Others</strong>
7,7,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,8,"<em>Kids, for years, your Uncle Barney</em> had reveled in mocking Aunt Robin's Canadian heritage.",14,<strong>Narrator</strong>
7,8,<em>But all that was about to change.</em>,7,<strong>Narrator</strong>
7,8,"<em>Once upon a time at a Halloween party, I met a girl dressed like a pumpkin... a slutty pumpkin.",19,<strong>Narrator</strong>
7,8,"<em>For my first date with the slutty pumpkin, I took her someplace special.</em>",13,<strong>Narrator</strong>
7,8,Those poor ice cubes!,4,(sobbing)
7,8,"<em>Even though my first date with Naomi was a little awkward, our second date was a lot awkward.</em>",18,<strong>Narrator</strong>
7,8,you at age 15.,4,It's me
7,8,"a catcher's mitt, an oven mitt, a glass of warm water, a half-open hide-a-bed sofa, a top-loading VCR!",18,I don't feel intimate with her. &quot;Intimate&quot;? Let me remind you of some things you did feel &quot;intimate&quot; with when you were 15
7,8,Yes!,1,All
7,8,<em>I knew it would be tough to break up with Naomi.,11,<strong>Narrator</strong>
7,8,"<em>Stay strong, Teddy. We can do this.</em>",7,<strong>Ted</strong>
7,8,I'll be right there.,4,<strong>Barney</strong>
7,8,Canada.,1,(whispering)
7,8,I'm going to miss that stapler so much.,8,(sobbing)
7,8,That's for the stapler!,4,<strong>Kid</strong>
7,8,<em>Why won't he stop sniffing my hair?,7,<strong>Naomi</strong>
7,8,"<em>Kids, after spending a decade dreaming of the wrong girl, I wanted more than ever for the next woman I met to be the real thing.</em>",26,<strong>Narrator</strong>
7,8,"Oh, hey there, I'm Barney, how are you?",8,(Canadian accent)
7,8,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,9,a hurricane.,2,Answer
7,9,why today?,2,ask yourself this question
7,9,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,10,"<em>Kids, Einstein was right.</em>",4,<strong>Narrator</strong>
7,10,I better get my 60 bucks back.,7,(whispers)
7,10,"<em>Okay, quick,</em>",2,<strong>Ted</strong>
7,10,"<em>Robin's boss, Sandy Rivers hosted this cruise every year, mostly to hit on the new employees.",16,<strong>Narrator</strong>
7,10,"Hey, Robin.",2,<strong>Kevin</strong>
7,10,They know!,2,(whispers)
7,10,She knows!,2,(whispers)
7,10,Erika... and so on.,4,A special welcome our four new interns
7,10,"life preservers are on the side rails, in case anyone falls overboard.",12,One safety matter
7,10,Lily has no idea I'm high.,6,(whispers)
7,10,Lily has no idea I'm high.,6,(whispers)
7,10,<em>Marshall and I were still in line to get Lily's nachos.</em>,11,<strong>Narrator</strong>
7,10,Marshall!,1,<strong>Ted</strong>
7,10,<em>Robin and Barney were finally off the boat. so they both assumed it was going to be a lot easier to admit what they had done.</em>,26,<strong>Narrator</strong>
7,10,Mom! Dad!,2,<strong>Nora</strong>
7,10,Should've done it on the boat.,6,<strong>Both</strong>
7,10,"<em>Kids, she was right.</em>",4,<strong>Narrator</strong>
7,10,My hand.,2,<strong>Ted</strong>
7,10,Time...,1,<strong>Both</strong>
7,10,Lily!,1,<strong>Both</strong>
7,10,"How's it going, buddy?",4,<strong>Kevin</strong>
7,10,"Hey, guys.",2,<strong>Robin</strong>
7,10,<em>Sometimes hours can feel like minutes and sometimes a single second can last a lifetime.,15,<strong>Narrator</strong>
7,10,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,11,"<em>In the fall of 2011, Lily and Marshall received a surprising gift from Lily's grandparents",15,<strong>Narrator</strong>
7,11,sell it.,2,One
7,11,year-round haunted house.,3,Two
7,11,"giant fence around the perimeter, chimp sanctuary.",7,Three
7,11,we destroy it with sledgehammers.,5,Four
7,11,"we move in, raise our children and make this our family home.",12,Or five
7,11,As a family.,3,(voice breaks)
7,11,"Now, kids, it had been a rough couple weeks for Barney.",11,<strong>Narrator</strong>
7,11,Hey.,1,<strong>Ted</strong>
7,11,"Hey, guys, for the last time, this place is enormous--",10,<strong>Robin</strong>
7,11,"<em>Kids, I cannot stress this enough",6,<strong>Narrator</strong>
7,11,00 a.m. in New York City.,6,4
7,11,it's Brooklyn's fart trail.,4,Number one
7,11,Barney Stinson.,2,Name
7,11,<em>That's when I realized,4,<strong>Narrator</strong>
7,11,<em>Which brings us to Thanksgiving.,5,<strong>Narrator</strong>
7,11,<em>But then we went outside.</em>,5,<strong>Narrator</strong>
7,11,"me and him, not gay, single, have a baby.",9,real quick
7,11,Aw...! So cute!,3,<strong>Women</strong>
7,11,Your name is Hurricane. Don't ever forget it.,8,(whispers)
7,11,"//foreverdreaming.org/"" title=""Forever Dreaming"">Forever Dreaming</a>. <strong class=""nowrap"">All rights reserved</strong>.",8,"&copy; 2000-2021 <a rel=""nofollow"" target=""_blank"" href=""http"
7,12,"Kids, have I ever told you the story of how I met your father?",14,<strong>Robin</strong>
7,12,Stop it.,2,(whispers)
7,12,"Sorry, kids.",2,<strong>Robin</strong>
7,12,"Hey, guys!",2,<strong>Marshall</strong>
7,12,Mannim... Steamroller.,2,and he brought his two friends
7,12,nipple butter.,2,first on the registry
7,12,"<em>Insane Duane was your father's best friend, back in the days before he met me or your Uncle Ted.</em>",19,<strong>Robin</strong>
7,12,"Well, Mrs. Scherbatsky, I'm sure that you and your husband...",10,(Russian accent)
7,12,not pregnant.,2,you
7,12,Next on <em>Teenage Mommies...</em>,4,<strong>Announcer</strong>
7,12,But you said you would watch Bella.,7,<strong>Girl</strong>
7,12,<em>I knew I could have talked to my friends.,9,<strong>Robin</strong>
7,12,"Oh, I am such a bad friend!",7,(sobbing)
7,12,Damn it.,2,ROBIN (gasps)
7,12,Scott?,1,<strong>Marshall</strong>
7,12,Scott!,1,(hushed)
7,12,"Well, lucky for us, someone at this table is skilled in the art of detection.",15,<strong>Ted</strong>
7,12,No way.,2,<strong>Lily</strong>
7,12,Wait a second.,3,<strong>Ted</strong>
7,12,"<em>So, kids, I settled in for a Christmas alone.",9,<strong>Robin</strong>
7,12,"<em>Kids, your Aunt Robin never became a pole-vaulter, but she did become a famous journalist, a successful businesswoman, a world traveler.",21,<strong>Narrator</strong>
